Date,News,Polarity,Sentiment,neg,neu,pos,compound,Cum
15 09 2020,"Single highest rise in last 28 days: 40 positive cases reported in Capital - ISLAMABAD: Another 40 cases of the Covid-19 have been reported in the federal Capital, the single highest increase ...",1,1,0.0,0.836,0.164,0.7096,1
15 09 2020,"Razak lauds Pak, China development agreement for Rashakai SEZ - The agreement would be a landmark in the industrial cooperation under the second phase of CPEC (China Pakistan Economic Corridor), he said in his twitter account.",1,1,0.0,0.801,0.199,0.7717,1
29 09 2020,"672 new Coronavirus cases reported; eight deaths in past 24 hours - Eight corona patients, who were under treatment in hospital died on Monday, according to the latest update issued by the National command and Operation Centre (NCOC).",-1,-1,0.091,0.909,0.0,-0.5574,-1
29 09 2020,Repay stolen money or go to face law: Chaudhry Fawad - He said no one had responded to the allegations made in the case of Shahbaz Sharif.,-1,-1,0.184,0.816,0.0,-0.6597,-1
29 09 2020,Afridi urges UNSC to stop India from harassing human rights organizations - Afridi said that the Amnesty officials claim that they had been facing a ‘crackdown’ over the past two years over ‘baseless allegations’ of financial wrongdoing.,-1,-1,0.147,0.853,0.0,-0.6908,-1
29 09 2020,"President, first lady call for breast cancer awareness, early detection to up survival rate - He said early detection of breast cancer ensured much lesser cost of medical treatment, but higher survival rate of the patient.",-1,-1,0.141,0.859,0.0,-0.6597,-1
29 09 2020,"400 new cases of COVID-19 detected, two more died: CM Sindh - Syed Murad Ali Shah said that 400 new cases of coronavirus emerged when 10,881 samples were tested which constituted 3.6 percent current detection rate.",-1,-1,0.103,0.897,0.0,-0.5984,-1
29 09 2020,"People in early 30s are now having heart attacks, deaths in Pakistan: Experts - Around 30 to 40 percent of all the deaths are now occurring due to heart and cardiovascular system related illnesses in Pakistan.",-1,-1,0.156,0.844,0.0,-0.7269,-1
29 09 2020,Five killed in Nowshera blast - At least two people were also injured and have been shifted to a hospital.,-1,-1,0.31,0.69,0.0,-0.802,-1
29 09 2020,"15-year-old boy martyred, four injured as Indian troops resort to unprovoked firing at LoC - ISPR states that Sepoy Shafique also embraced martyrdom while fighting valiantly. Pak Army responded in a befitting manner and damaged Indian posts",-1,-1,0.253,0.747,0.0,-0.8591,-1
29 09 2020,"Park Lane, Thatta water supply references: Indictment of Zardari, others deferred till October 5 - ISLAMABAD: The Accountability Court hearing multi-billion rupees fake bank accounts case on Monday, deferred...",-1,-1,0.107,0.893,0.0,-0.4767,-1
29 09 2020,"Rashid warns Maryam against insulting him - ISLAMABAD: Federal Minister for Railways Sheikh Rashid on Monday, while warning Pakistan Muslim League (PML-N) ...",-1,-1,0.269,0.731,0.0,-0.7184,-1
29 09 2020,"Water Apportionment Accord 1991: Punjab likely to boycott meeting today - ISLAMABAD: The Government of Punjab is likely to boycott the meeting on Water Apportionment Accord 1991, convened by...",-1,-1,0.15,0.85,0.0,-0.5574,-1
29 09 2020,"Shehbaz's arrest: PML-N announces nationwide protests - LAHORE: Slamming the arrest of Opposition leader in the National Assembly, Mian Shehbaz Sharif, the Pakistan Muslim...",-1,-1,0.251,0.749,0.0,-0.6908,-1
29 09 2020,"Water supply, drainage system: KW&SB MD directs officials for redressal of grievances - KARACHI: Managing Director Karachi Water and Sewerage Board (KW&SB) Asadullah Khan has directed officials of the...",-1,-1,0.085,0.915,0.0,-0.3612,-1
29 09 2020,"Victimization of opposition continued during Covid-19: Bilawal - ISLAMABAD: The Pakistan Peoples Party (PPP) Chairman, Bilawal Bhutto-Zardari, has said that victimization of...",-1,-1,0.242,0.659,0.099,-0.5994,-1
29 09 2020,"Mega-money-laundering case: Zardari, Faryal and others indicted - ISLAMABAD: The Accountability Court hearing multi-billion rupees fake bank accounts case on Monday indicted former...",-1,-1,0.129,0.871,0.0,-0.4767,-1
29 09 2020,"Government distances itself from arrest - ISLAMABAD: The government on Monday distanced itself from the arrest of Shehbaz Sharif, the opposition leader in the...",-1,-1,0.186,0.814,0.0,-0.5859,-1
29 09 2020,Qureshi rejects attempts by some countries to exploit UN reform process - ISLAMABAD: Foreign Minister Shah Mahmood Qureshi rejected attempts by some countries to exploit the UN reform ...,-1,-1,0.279,0.721,0.0,-0.8074,-1
29 09 2020,Nawaz condemns Shehbaz's arrest - ISLAMABAD: Former premier and Pakistan Muslim League-Nawaz (PML-N) Quaid Nawaz Sharif has said that by arresting...,-1,-1,0.241,0.759,0.0,-0.6908,-1
29 09 2020,"Govt not to bow down before opposition's pressure tactics: Shibli - Shibli Faraz said PML-N leaders, during their governments, promoted financial corruption and ruined the state institutions.",-1,-1,0.17,0.74,0.09,-0.3612,-1
29 09 2020,Shehbaz used spouse’s bank account as Benami: Barrister Akbar - Shahzad said Shehbaz was arrested on the charges of money laundering amounting to over Rs7 billion.,-1,-1,0.184,0.816,0.0,-0.6369,-1
30 09 2020,Deadline of Ehsaas Cash payments for those facing issues extended till Oct 30 - Ehsaas had opened online portal to receive applications from eligible beneficiaries with biometric verification issues two months ago.,1,1,0.0,0.915,0.085,0.4215,1
30 09 2020,"ECC approves Rs.19, 656.213mn for PSM employees retrenchment plan - The ECC, in an earlier meeting, asked the Ministry of Industries and Production to submit the list of non- litigants and their dues.",1,1,0.0,0.92,0.08,0.4019,1
30 09 2020,"Gold prices decrease Rs300 to Rs111,800 - The price of per tola silver and that of 10 gram remained constant at Rs. 1200 and Rs. 1028.80 respectively.",1,1,0.0,0.912,0.088,0.34,1
30 09 2020,People urged to support cleaning activities in Karachi - Murtaza Wahab said that it is our responsibility to keep Karachi clean and restore its identity for which our administrators are working on the direction of Sindh government.,1,1,0.0,0.813,0.187,0.765,1
30 09 2020,Govt identifies certified wheat seed to make country wheat secure: Syed Fakhar Imam - The committee decides all provinces will send proposals for support prices of wheat as soon as possible and later on MSP will be approved by ECC and Cabinet.,1,1,0.0,0.828,0.172,0.7845,1
30 09 2020,"Local LPG price increases by Rs33,91 per 11.8-kg cylinder - According to the notification, the authority has increased the locally produced LPG price by Rs. 33.91 per cylinder of 11.8 kilogram.",1,1,0.0,0.892,0.108,0.34,1
30 09 2020,"Promotion of IT, connectivity vital for country’s progress: PM - He said the MoU would lead to wider connectivity in these remote areas, thus paving a way for development and prosperity.",1,1,0.0,0.844,0.156,0.6124,1
30 09 2020,"Elderly people should be treated with due veneration, dignity: Dr Shireen Mazari - The law also proposes the establishment of a Senior Citizen’s Council, which will work towards ensuring that senior citizens are given priority in hospitals and medical facilities.",1,1,0.0,0.882,0.118,0.5859,1
30 09 2020,"President appoints Vice Admiral Amjad Khan Niazi as new Chief of Naval Staff - Vice Admiral Amjad Khan will replace Admiral Zafar Mahmood, who will relinquish the Command of Pakistan Navy on October 6",1,1,0.0,0.808,0.192,0.7096,1
30 09 2020,"COAS praises role, sacrifices of army veterans - ISPR says General Bajwa met with retired officers of the first batch of Pakistan Military Academy at General Head Quarters",1,1,0.0,0.884,0.116,0.5267,1
30 09 2020,Govt to look after children's health by ensuring implementation on SOPs: Shafqat - The schools have been opened and the number of students show that the parents were satisfied with the policy of government for reopening of schools under strict COVID-19 SOPs.,1,1,0.0,0.86,0.14,0.6369,1
30 09 2020,"Anti polio drive to start from Monday - He said that every round of anti polio campaign was important for complete eradication of this virus, therefore, all rules and regulations should be followed with true spirit for success of the campaign.",1,1,0.095,0.7,0.206,0.6597,1
30 09 2020,"Rupee gains 18 paisas against dollar - The State Bank of Pakistan reported that in interbank trading, the price of euro appreciated by 60 paisas and closed at Rs. 194.33 against the last day’s trading of Rs. 193.73.",1,1,0.0,0.86,0.14,0.6908,1
30 09 2020,"Basheer Ahmed elected chief of NBFI and Modaraba Association of Pakistan - KARACHI: Basheer Ahmed Chowdry, Chief Executive, Trust Modaraba has been elected as Chairman, Muhammad Naimuddin...",1,1,0.0,0.883,0.117,0.5106,1
30 09 2020,"PBC constitutes 'Journalists Defence Committee' - ISLAMABAD: The Pakistan Bar Council (PBC) has constituted ""Journalists Defence Committee"" for providing free legal...",1,1,0.0,0.736,0.264,0.6249,1
30 09 2020,"Primary schools reopen across country today - ISLAMABAD: The government on Tuesday while expressing satisfaction on the coronavirus situation, allowed all primary...",1,1,0.0,0.873,0.127,0.4404,1
30 09 2020,"Registrations and refunds: NA speaker assures business community of addressing major concerns - ISLAMABAD: Asad Qaiser, Speaker, National Assembly Tuesday assured business community that the National Assembly...",1,1,0.0,0.833,0.167,0.5859,1
30 09 2020,"PDM to hold first public gathering in Quetta on October 11 - ISLAMABAD: The Pakistan Democratic Movement (PDM), the multi-party alliance of the opposition parties, on Tuesday...",1,1,0.0,0.903,0.097,0.4019,1
30 09 2020,"Panel urges government to fix MSP of wheat at Rs 1,900 - ISLAMABAD: A parliamentary body on Tuesday recommended the government to fix Minimum Support Price (MSP) of wheat at...",1,1,0.0,0.852,0.148,0.5423,1
30 09 2020,Money-laundering case: Shehbaz granted 14-day physical remand - LAHORE: An accountability court on Tuesday granted a 14-days physical remand of Shehbaz Sharif to NAB in assets...,1,1,0.0,0.846,0.154,0.4588,1
30 09 2020,"PepsiCo, WWF join hands to replenish ground water resources - LAHORE: PepsiCo in collaboration with the WWF Pakistan has launched a project in the provincial metropolis ...",1,1,0.0,0.861,0.139,0.4019,1
30 09 2020,"Rich tribute paid to journalist Ahfaz-ur-Rahman - KARACHI: Senior journalists, writers, intellectuals and poets paid rich tribute to veteran journalist ...",1,1,0.0,0.634,0.366,0.8689,1
30 09 2020,Armed forces: PML-N bars party members from meeting any personnel - LAHORE: The Pakistan Muslim League-Nawaz (PML-N) has barred the party members from meeting any personnel from the...,1,1,0.0,0.822,0.178,0.6597,1
30 09 2020,"FPCCI for extending Refinance Scheme to support employment, prevent layoff of workers - Mian Anjum Nisar urged the Ministry of Finance and SBP to review the prevailing economic situation closely.",1,1,0.0,0.877,0.123,0.4215,1
30 09 2020,Petroleum sector has potential to increase GDP growth rate by 2-3pc: SAPM - He said the task of opening up the LNG sector had been completed by 90-95 percent and the remaining would be achieved soon.,1,1,0.0,0.871,0.129,0.5994,1
30 09 2020,"CPEC to benefit Afghanistan, entire region: Qureshi - The FM said that peace in Afghanistan and CPEC would bring prosperity for the people of whole region.",1,1,0.0,0.78,0.22,0.7579,1
30 09 2020,"Jam Kamal reviews progress on ‘Green Bus Service’ project - If public transport is standardized, people will travel in it, Jam Kamal said.",1,1,0.0,0.882,0.118,0.4215,1
30 09 2020,"Collection of duties, taxes: Banks to remain open for extended hours on Wednesday - NIFT will arrange a special clearing at 5:00 p.m. on this date to ensure the same day clearing and settlement of payment instruments.",1,1,0.0,0.862,0.138,0.6486,1
30 09 2020,"Traders, students to benefit from new visa regime for Afghanistan - The approval of the visa policy came at the heels of extensive parliamentary deliberations for the last three months.",1,1,0.0,0.816,0.184,0.7269,1
30 09 2020,"Qureshi condoles passing away of Kuwaiti Emir - “Revered for his commitment to peace and diplomacy, his loss reverberates greatly across the region,” the foreign minister added.",1,1,0.073,0.732,0.194,0.5859,1
06 10 2020,PM directs cabinet to bring down prices of essential items - Information minister says wheat prices are higher in Sindh due to provincial government's reluctance to release the crop,-1,-1,0.082,0.918,0.0,-0.34,-1
06 10 2020,Govt. has nothing to do with sedition case against PML-N: Shehryar - He said Maulana Fazl-ur-Rehman had also tried to create chaos in the country when Prime Minister Imran Khan was to address the UNGA the last year.,-1,-1,0.153,0.798,0.049,-0.6597,-1
06 10 2020,Chaudhary Sarwar denies involvement in treason case registration against Nawaz Sharif - The Punjab governor also distanced himself from case filer Babar Rasheed.,-1,-1,0.222,0.778,0.0,-0.6908,-1
06 10 2020,"Man behind treason case FIR against Nawaz Sharif has a criminal record - Rasheed is nominated in criminal cases including an attempt to murder, weapon possession, and interference in state matters.",-1,-1,0.408,0.565,0.027,-0.9477,-1
